32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,212,213,32,32,32,32,32,32,32,32,32,32,32,32,185,186,205,28,28,28,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,
32,32,32,32,32,32,32,32,32,185,186,186,205,28,28,28,28,28,28,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,204,188,32,32,32,32,32,32,32,32,32,32,185,205,28,28,28,28,11,11,11,11,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,197,32,32,
32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,19,19,19,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,215,32,32,32,32,32,32,32,32,32,32,194,28,11,11,11,11,11,19,19,19,11,11,28,28,28,28,41,41,41,28,28,28,195,213,213,196,28,28,195,32,32,32,
32,32,32,32,32,32,32,32,194,28,11,124,124,19,19,19,19,19,28,28,28,28,28,28,41,41,41,28,28,28,197,32,32,212,213,213,215,32,32,32,32,32,32,32,32,32,32,32,194,28,11,19,19,19,19,19,19,19,28,29,28,28,28,41,41,41,41,28,28,28,197,32,185,186,186,186,188,32,32,32,
32,32,32,32,32,32,32,32,194,28,11,41,41,41,41,19,19,28,28,28,28,28,28,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,28,28,28,28,28,41,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,
32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,41,28,28,28,41,41,41,41,41,28,28,28,28,197,32,194,88,88,88,197,32,32,32,32,32,32,32,32,32,32,185,205,28,28,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,28,28,28,195,215,32,212,213,213,213,215,32,32,32,
32,32,32,32,32,32,32,194,28,28,28,28,28,28,41,41,41,41,41,41,41,41,41,41,41,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,41,41,41,41,28,28,41,41,41,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,185,205,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,
32,32,21,21,21,21,21,28,28,28,28,28,28,28,195,213,213,196,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,197,32,32,194,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,212,196,28,28,28,28,28,197,32,32,194,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,21,21,21,21,21,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,28,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,11,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,212,213,213,196,28,11,11,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,11,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,11,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,196,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,212,213,
32,32,32,32,32,32,32,32,32,32,32,32,185,186,205,28,28,28,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,185,186,186,205,28,28,28,28,28,28,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,204,188,32,32,
32,32,32,32,32,32,32,32,185,205,28,28,28,28,11,11,11,11,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,19,19,19,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,215,32,32,
32,32,32,32,32,32,32,32,194,28,11,11,11,11,11,19,19,19,11,11,28,28,28,28,41,41,41,28,28,28,195,213,213,196,28,28,195,32,32,32,32,32,32,32,32,32,32,32,194,28,11,124,124,19,19,19,19,19,28,28,28,28,28,28,41,41,41,28,28,28,197,32,32,212,213,213,215,32,32,32,
32,32,32,32,32,32,32,32,194,28,11,19,19,19,19,19,19,19,28,29,28,28,28,41,41,41,41,28,28,28,197,32,185,186,186,186,188,32,32,32,32,32,32,32,32,32,32,32,194,28,11,41,41,41,41,19,19,28,28,28,28,28,28,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,
32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,28,28,28,28,28,41,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,41,28,28,28,41,41,41,41,41,28,28,28,28,197,32,194,88,88,88,197,32,32,32,
32,32,32,32,32,32,32,185,205,28,28,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,28,28,28,195,215,32,212,213,213,213,215,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,41,41,41,41,41,41,41,41,41,41,41,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,41,41,41,41,28,28,41,41,41,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,185,205,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,
32,32,21,21,21,21,21,28,28,28,28,28,28,28,195,213,213,196,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,197,32,32,194,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,21,21,21,21,21,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,28,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,11,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,212,213,213,196,28,11,11,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,11,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,11,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,196,28,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,212,213,32,32,32,32,32,32,32,32,32,32,32,32,185,186,205,28,28,28,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,
32,32,32,32,32,32,32,32,32,185,186,186,205,28,28,28,28,28,28,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,204,188,32,32,32,32,32,32,32,32,32,32,185,205,28,28,28,28,11,11,11,11,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,197,32,32,
32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,19,19,19,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,215,32,32,32,32,32,32,32,32,32,32,194,28,11,11,11,11,11,19,19,19,11,11,28,28,28,28,41,41,41,28,28,28,195,213,213,196,28,28,195,32,32,32,
32,32,32,32,32,32,32,32,194,28,11,124,124,19,19,19,19,19,28,28,28,28,28,28,41,41,41,28,28,28,197,32,32,212,213,213,215,32,32,32,32,32,32,32,32,32,32,32,194,28,11,19,19,19,19,19,19,19,28,29,28,28,28,41,41,41,41,28,28,28,197,32,185,186,186,186,188,32,32,32,
32,32,32,32,32,32,32,32,194,28,11,41,41,41,41,19,19,28,28,28,28,28,28,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,28,28,28,28,28,41,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,
32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,41,28,28,28,41,41,41,41,41,28,28,28,28,197,32,194,88,88,88,197,32,32,32,32,32,32,32,32,32,32,185,205,28,28,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,28,28,28,195,215,32,212,213,213,213,215,32,32,32,
32,32,32,32,32,32,32,194,28,28,28,28,28,28,41,41,41,41,41,41,41,41,41,41,41,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,41,41,41,41,28,28,41,41,41,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,185,205,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,
32,32,21,21,21,21,21,28,28,28,28,28,28,28,195,213,213,196,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,197,32,32,194,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,212,196,28,28,28,28,28,197,32,32,194,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,21,21,21,21,21,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,28,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,11,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,212,213,213,196,28,11,11,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,11,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,11,11,28,28,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,196,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,212,213,
32,32,32,32,32,32,32,32,32,32,32,32,185,186,205,28,28,28,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,185,186,186,205,28,28,28,28,28,28,28,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,204,188,32,32,
32,32,32,32,32,32,32,32,185,205,28,28,28,28,11,11,11,11,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,11,19,19,19,11,11,11,28,28,28,41,41,28,28,28,28,28,28,28,28,28,28,28,215,32,32,
32,32,32,32,32,32,32,32,194,28,11,11,11,11,11,19,19,19,11,11,28,28,28,28,41,41,41,28,28,28,195,213,213,196,28,28,195,32,32,32,32,32,32,32,32,32,32,32,194,28,11,124,124,19,19,19,19,19,28,28,28,28,28,28,41,41,41,28,28,28,197,32,32,212,213,213,215,32,32,32,
32,32,32,32,32,32,32,32,194,28,11,19,19,19,19,19,19,19,28,29,28,28,28,41,41,41,41,28,28,28,197,32,185,186,186,186,188,32,32,32,32,32,32,32,32,32,32,32,194,28,11,41,41,41,41,19,19,28,28,28,28,28,28,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,
32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,28,28,28,28,28,41,41,41,41,41,28,28,28,197,32,194,88,88,88,197,32,32,32,32,32,32,32,32,32,32,32,194,28,28,41,41,41,41,41,41,41,28,28,28,41,41,41,41,41,28,28,28,28,197,32,194,88,88,88,197,32,32,32,
32,32,32,32,32,32,32,185,205,28,28,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,28,28,28,195,215,32,212,213,213,213,215,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,41,41,41,41,41,41,41,41,41,41,41,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,41,41,41,41,28,28,41,41,41,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,194,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,
32,32,32,32,32,32,185,205,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,197,32,32,32,32,32,32,32,32,32,32,32,32,32,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,
32,32,21,21,21,21,21,28,28,28,28,28,28,28,195,213,213,196,28,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,212,196,28,28,28,28,28,28,197,32,32,194,28,28,28,28,28,28,28,195,215,32,32,32,32,32,32,32,32,32,32,32,32,32
